family,dataset_id,model,selector,folds,test_accuracy_mean,test_accuracy_std,test_macro_f1_mean,test_macro_f1_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,validation_accuracy_mean,validation_accuracy_std,best_epoch_mean,best_epoch_std,development_feature_selection_seconds_mean,development_feature_selection_seconds_std,final_feature_selection_seconds_mean,final_feature_selection_seconds_std,development_training_seconds_mean,development_training_seconds_std,final_training_seconds_mean,final_training_seconds_std,test_inference_seconds_mean,test_inference_seconds_std
bert,amazon_review_polarity,bert_cnn,df,5,0.851824120603015,0.031137220927820487,0.8516035821148683,0.03133103641859934,0.8518585858585859,0.031098962110372982,0.8783333333333333,0.02608745973749754,8.0,2.6457513110645907,0.022329999972134827,0.0031352662734113325,0.023232879978604615,0.0046509404211871755,195.31705726000945,39.833730723985745,136.53064528000542,43.688449819621646,0.848856640001759,0.031036153561579773
bert,amazon_review_polarity,bert_cnn,dfs,5,0.8188391959798995,0.01722460677661829,0.818452598269467,0.01751016677794929,0.8188787878787879,0.0172832238175639,0.8133333333333334,0.020069324297987155,7.0,2.5495097567963922,0.026281499955803155,0.002950300873875996,0.028771759988740087,0.0033652109501077,132.92345373996068,26.341379378737688,89.20060956000816,32.020665571627426,0.4673612199956551,0.020227668531478796
bert,amazon_review_polarity,bert_cnn,ig,5,0.7958040201005026,0.01734308198868762,0.7955271525432281,0.017315666501462733,0.7957373737373737,0.017304212546660824,0.8066666666666666,0.036514837167011066,4.6,3.286335345030997,0.03262095998506993,0.003610929990550859,0.03204029998742044,0.0007439340046807553,114.5980562799843,28.917905662834734,59.24678787996527,42.87902828355636,0.480214020004496,0.015729981000809943
bert,amazon_review_polarity,bert_cnn,none,5,0.8878643216080402,0.026036388971359178,0.8877934922528087,0.026068970125116588,0.8879090909090909,0.0259859307133942,0.9116666666666667,0.030956959368344507,5.6,2.073644135332772,0.004098480031825602,0.0003930731561034341,0.0038787599885836245,0.0002851572543099232,191.56910527998116,37.531384932093914,114.03549697999843,42.70553981878857,1.1118133399868384,0.05252164490406876
bert,amazon_review_polarity,bert_mean,df,5,0.8278140703517588,0.039701581363194016,0.8256957453434051,0.04231000880065988,0.8278787878787879,0.03967383086911371,0.8783333333333333,0.0209165006633519,6.2,1.7888543819998317,0.022329999972134827,0.0031352662734113325,0.023232879978604615,0.0046509404211871755,159.33641295996495,25.300698289580353,99.24067705997732,29.43352343096454,0.8139367600204424,0.04051156920870998
bert,amazon_review_polarity,bert_mean,dfs,5,0.8118391959798995,0.021711126370074992,0.8110776914991128,0.021654418078938024,0.8118080808080808,0.021662174901121843,0.8066666666666666,0.03301935459359825,9.8,6.418722614352485,0.026281499955803155,0.002950300873875996,0.028771759988740087,0.0033652109501077,151.27282068000642,65.46407989515971,112.62512627998368,74.87739429703346,0.4393008799990639,0.015962212409315626
bert,amazon_review_polarity,bert_mean,ig,5,0.7997537688442211,0.03504289020522571,0.7979999787611816,0.0376388753847617,0.7995858585858586,0.035319236609041314,0.8166666666666667,0.04330127018922191,7.4,7.402702209328699,0.03262095998506993,0.003610929990550859,0.03204029998742044,0.0007439340046807553,131.40380206005648,72.04194560566914,84.73863604001235,83.02654289112445,0.44313977998681364,0.018334774343799178
bert,amazon_review_polarity,bert_mean,none,5,0.8808190954773869,0.04237040915462115,0.8804033051024109,0.04277422420564839,0.8809090909090909,0.04220669329238771,0.9116666666666666,0.028625940062196098,9.6,2.4083189157584592,0.004098480031825602,0.0003930731561034341,0.0038787599885836245,0.0002851572543099232,251.33365289999637,40.856415642224874,186.27761653997004,47.16366366647328,1.0750966000137852,0.05733064541126664
classic,amazon_review_polarity,fasttext_cnn,df,5,0.7837889447236182,0.01941795284016096,0.7827091457037638,0.019999382971960397,0.7838484848484849,0.01943815981344342,0.8066666666666666,0.023124061542519312,18.4,15.076471735787521,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,7.589887400000589,2.517435419102205,3.5487546200020006,2.8792903362333857,0.007456000003730878,0.001017125339516195
classic,amazon_review_polarity,fasttext_cnn,dfs,5,0.7667939698492462,0.021640012281935853,0.7667001722682332,0.021623312204004513,0.7668080808080808,0.0216621749011218,0.8033333333333333,0.01728036779443975,9.6,3.0495901363953815,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,4.998211520002224,0.45348300178825474,1.573484160003136,0.5181926226540737,0.005778500001179054,0.00021942676721529788
classic,amazon_review_polarity,fasttext_cnn,ig,5,0.7667889447236181,0.030341177354487818,0.7665356365887191,0.0305639178741224,0.7667979797979798,0.030349429964893242,0.8083333333333333,0.013176156917368235,11.6,7.436396977031283,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,5.394041999996989,1.0305923460708477,1.9012388200033457,1.2456921926013065,0.006511119997594505,0.0007235603854337848
classic,amazon_review_polarity,fasttext_cnn,none,5,0.7657236180904523,0.036690749250025786,0.7655209641282271,0.036899767886451884,0.7657777777777778,0.036613176471839017,0.7916666666666666,0.025000000000000005,20.6,10.89954127475097,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,8.088068460000795,1.9852828454119462,4.051422199999797,2.2030674896774824,0.007815820001997053,0.0010660669588516186
classic,amazon_review_polarity,fasttext_lstm,df,5,0.7517688442211056,0.014911913187794869,0.7511510628831981,0.014844875293101216,0.7517070707070708,0.014823873301922856,0.7966666666666666,0.03515837184954831,16.6,7.127411872482185,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,20.622987840004498,3.699392609324178,9.236704679997638,4.043224694422153,0.02643707999959588,0.0027795885858487857
classic,amazon_review_polarity,fasttext_lstm,dfs,5,0.7787587939698493,0.018145197386004577,0.7765990551452698,0.01840807550766972,0.7788282828282829,0.018050041539893456,0.8016666666666666,0.02527625148017184,6.2,2.7748873851023217,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,9.231437000003643,0.8910863133488411,2.163407439997536,1.029710611613551,0.015362899997853674,0.0016483046132991354
classic,amazon_review_polarity,fasttext_lstm,ig,5,0.7837788944723618,0.012039746407135947,0.7828287788462982,0.012080266393955631,0.7837676767676768,0.012045459839483859,0.805,0.04232808366400096,6.4,1.140175425099138,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,9.913988679996692,0.7207909432343484,2.2132786400004987,0.4081763876825937,0.013942280001356267,0.0014178896533770635
classic,amazon_review_polarity,fasttext_lstm,none,5,0.77578391959799,0.01062410676976836,0.7754483978732675,0.010652881401145828,0.7757373737373737,0.010579970314703828,0.7916666666666666,0.025685058345704066,10.4,5.813776741499453,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,20.10207400000072,3.1464911725065186,6.634094179997919,3.649908600213676,0.0291953799984185,0.004738936163123837
gcn,amazon_review_polarity,fasttext_residual_word_gcn,df,5,0.6976582914572864,0.035574515248961665,0.6916885146601789,0.04052276060862501,0.6975252525252525,0.03575930558504882,0.7266666666666667,0.022360679774997876,43.8,36.04441704342019,0.015605820005293935,0.0016776278753832905,0.015217579994350671,0.00013979884360164235,0.48923890000442044,0.24523004368811646,0.17947030002251269,0.14589381751819647,0.0009609799715690314,8.428577026135184e-05
gcn,amazon_review_polarity,fasttext_residual_word_gcn,dfs,5,0.7898040201005025,0.016365903408424476,0.7887741196825494,0.017035092247031706,0.7897979797979798,0.01635934910790662,0.8216666666666667,0.02674467755980202,51.0,14.966629547095765,0.017242239986080675,0.000960564963662261,0.020214580022729932,0.0032956378339515325,0.530242140009068,0.10762462795652979,0.20642566001042723,0.05738144053407465,0.0010310599929653109,0.00019595342395050002
gcn,amazon_review_polarity,fasttext_residual_word_gcn,ig,5,0.76678391959799,0.03237298002362793,0.7661539273599811,0.03262690916499495,0.7667777777777778,0.03236891894364477,0.825,0.033850160019316504,50.6,14.258330898110058,0.02239257999463007,0.002564177703673882,0.024062420008704066,0.001872154280661825,0.5231694399961271,0.09316071574698102,0.19944097999250515,0.05408568347094219,0.0007214799989014864,1.229950444556892e-05
gcn,amazon_review_polarity,fasttext_residual_word_gcn,none,5,0.7237286432160804,0.011781248692821248,0.7235073312473076,0.011798103244353654,0.7236868686868687,0.011759816597181578,0.7483333333333333,0.03698723503528691,41.2,25.183327818221326,0.0035002600168809296,0.0006397427794151801,0.0032025799970142542,0.00016728071759400043,0.7842382999951951,0.35700981031742873,0.30069074002094565,0.18466350336863296,0.0025827799923717975,5.476593283764765e-05
classic,amazon_review_polarity,fasttext_wa,df,5,0.7857889447236182,0.01286903915933992,0.7855501169775777,0.012600993454967757,0.7857777777777778,0.012865639951359788,0.795,0.029814239699997185,28.8,19.967473550752484,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,3.444361819996266,1.2903739669280638,2.0057916199963075,1.366841165442331,0.004039239999838173,0.0020392601609879823
classic,amazon_review_polarity,fasttext_wa,dfs,5,0.790788944723618,0.02609119314710228,0.7903269866919718,0.02616298928434326,0.7907575757575758,0.026094058867348266,0.8,0.027638539919628325,19.8,9.47100839404126,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,2.481329679995542,0.7089452720937724,1.1557776000001467,0.6436334312924729,0.0060671200015349315,0.002286363988007279
classic,amazon_review_polarity,fasttext_wa,ig,5,0.7727788944723618,0.0224471622157032,0.7725489138042233,0.022499141101059,0.7727575757575758,0.02243995150004006,0.8166666666666667,0.03908679799852859,17.4,5.128352561983234,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,2.4179580599971815,0.3948082198131515,1.1093979400029639,0.3236299293053714,0.007200740001280792,0.0020149508601707412
classic,amazon_review_polarity,fasttext_wa,none,5,0.8028090452261306,0.011909685557797187,0.8026335161236767,0.011843901203902383,0.8028080808080809,0.011909054497421225,0.8066666666666666,0.03698723503528693,26.4,11.013627921806693,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,3.3589873600023568,0.6835263860664986,1.8592007799976273,0.769085404310052,0.004593139994540252,0.0007159012218797258
classic,amazon_review_polarity,random_cnn,df,5,0.7667336683417085,0.022453534141073636,0.7654301123608773,0.023326785138131096,0.7668181818181818,0.0222982228843837,0.7783333333333333,0.025413251136628172,28.6,19.37266114915553,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,9.50057978000259,3.200789570487072,5.554008959996281,3.6854821951863275,0.008100540001760238,0.0006095169194967943
classic,amazon_review_polarity,random_cnn,dfs,5,0.7467386934673367,0.013225515862969996,0.7442623678944164,0.01585715987398241,0.7468080808080808,0.013173562568254672,0.7833333333333333,0.023570226039551608,38.0,32.225766088644036,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,9.191710019996389,4.563326970353804,6.161742460000096,5.204130399236711,0.00790102000173647,0.00042568438268341546
classic,amazon_review_polarity,random_cnn,ig,5,0.7557537688442211,0.035438943646782566,0.7550012461416922,0.03612260693600708,0.7557171717171717,0.035441600272771386,0.795,0.040225061287157256,29.4,14.99333185119305,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,8.261166320001939,2.2457653232498487,4.8487738799973155,2.4768259129873478,0.008343099997728132,0.0025116340052527605
classic,amazon_review_polarity,random_cnn,none,5,0.7697638190954774,0.02038948671263794,0.767982943367843,0.02106208727455323,0.7697575757575758,0.020391766735544978,0.7966666666666666,0.02091650066335187,40.8,20.873428084528904,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,12.225815900001908,3.8400085591494637,8.108520880003926,4.177841192504693,0.009989919996587559,0.001332334232015256
classic,amazon_review_polarity,random_lstm,df,5,0.6726733668341709,0.028397187894155126,0.6711625498085199,0.02935946660068084,0.6726565656565656,0.028396699879107035,0.7316666666666667,0.0528362249471579,14.2,10.639548862616309,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,19.69613968000049,5.605697399825491,7.951648099996964,6.046770614245278,0.02264566000085324,0.0026363124405697626
classic,amazon_review_polarity,random_lstm,dfs,5,0.7206934673366834,0.02346048666340871,0.7200497973934152,0.02326066203790839,0.7207474747474747,0.02338232209234053,0.765,0.020749832663314573,8.6,6.6558245169174945,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,9.78521224000142,2.0799233318838666,2.9619490399956705,2.2788249558515172,0.01363642000069376,0.001919040978404888
classic,amazon_review_polarity,random_lstm,ig,5,0.7427386934673367,0.05157326055733763,0.7400779171102314,0.05665903138143091,0.7427373737373737,0.05157339003535448,0.7683333333333333,0.04579543888011361,13.4,11.013627921806693,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,12.033875779999653,3.100851775405654,4.770214720006334,3.8633955686986274,0.013639740002690814,0.001129288686652937
classic,amazon_review_polarity,random_lstm,none,5,0.6567085427135678,0.03913830152544705,0.6522671807458317,0.04357002493830526,0.6567171717171717,0.03915258882517334,0.7183333333333334,0.04385899122313591,19.6,13.371611720357423,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,25.63415014000202,7.7092795049043294,12.655693160003285,8.688406184752274,0.027728280003066173,0.0034983408853908426
classic,amazon_review_polarity,random_wa,df,5,0.7837688442211056,0.016981095878413992,0.7836020422931029,0.017067582183124114,0.7837373737373737,0.017015780380606273,0.79,0.025954019170662396,55.4,23.29806858947754,0.01714495999913197,0.0017932944582810606,0.016910660002031362,0.000992262913521874,4.904430279997177,1.3319454178106163,3.8181764399982057,1.4713896948831824,0.003601340000750497,0.000986805984398294
classic,amazon_review_polarity,random_wa,dfs,5,0.7877989949748744,0.03242949065814726,0.7875717853898111,0.032399634051116635,0.7877777777777778,0.032420367778814296,0.7716666666666667,0.020916500663351892,31.8,10.449880382090505,0.01866902000037953,0.002097135255890672,0.019748659999459052,0.0016431807777152966,2.841794220000156,0.5568012182567894,1.7623256000020775,0.5732542078161559,0.006389719998696819,0.0026779912955403697
classic,amazon_review_polarity,random_wa,ig,5,0.7467236180904523,0.022317771838262713,0.7462741424204707,0.02234243089199657,0.7467070707070707,0.022339206542856278,0.81,0.029697549468675755,38.8,21.463923220138483,0.021915580003405922,0.0019160407772817497,0.02563969999609981,0.0016166020346711138,3.2765536400023847,1.2585198604309689,2.375241480002296,1.3953965186496629,0.005739379997248761,0.0011460839159223965
classic,amazon_review_polarity,random_wa,none,5,0.7838140703517588,0.023785779395087768,0.7837530460450484,0.023863921365667482,0.7838080808080808,0.02377625764302273,0.8016666666666666,0.03651483716701109,46.0,19.748417658131498,0.0033357799984514713,0.0006535741993853719,0.00424674000532832,0.0016449857549614547,4.688941760000307,1.2868757791075782,3.226113080006326,1.3817184177581259,0.00484180000203196,0.0005045070287695108
bert,bbc_sport,bert_bilstm_attention,df,5,0.9876327928431646,0.0057146020161627795,0.9888995818146964,0.005848103337952819,0.9892746642643845,0.0045936898908129666,0.9954022988505747,0.010280772310343848,2.6,1.140175425099138,0.05910100000910461,0.008138869326993481,0.05894088000059128,0.007073905921374948,159.37600294000003,9.307289470799645,56.625687180017124,24.821265067775194,1.2042964999796824,0.01926049097390253
bert,bbc_sport,bert_bilstm_attention,dfs,5,0.9972412480974124,0.0037777263416409407,0.9978895971642608,0.002890055243352219,0.9984615384615385,0.0021066252211737082,1.0,0.0,2.4,0.5477225575051661,0.06839344003237784,0.005228177208059388,0.06841510001104326,0.0045056868596201225,125.66045785997994,3.191289436196842,42.490270660026,10.052806714399415,0.9275206400314346,0.04920784256920898
bert,bbc_sport,bert_bilstm_attention,ig,5,0.9958713850837139,0.0061369876697982524,0.9959056205244449,0.005898178827334206,0.9959119496855346,0.005754588100422951,1.0,0.0,2.4,0.8944271909999159,0.07671906002797187,0.004566192508215123,0.08314548002090305,0.004725656388934694,139.2063048399752,2.533063169511131,47.57932148000691,17.849710154150088,1.0535264000063762,0.04865519916309117
bert,bbc_sport,bert_bilstm_attention,none,5,0.9931506849315068,0.009686394262829417,0.9934956293496243,0.008948701738310411,0.9938093855829705,0.008561949056755868,1.0,0.0,2.0,0.0,0.012539179972372949,0.003957197945452038,0.011757400003261864,0.006839495329597827,154.27811494001654,1.0754770794495363,43.70301573995967,0.5494592388375685,1.2098172000143677,0.01853929337293333
bert,bbc_sport,bert_cls,df,5,0.9931786413195415,0.009637049914989667,0.9930093714548207,0.009972472073510532,0.9916307692307692,0.012504957596770993,0.9977011494252873,0.005140386155171924,3.2,0.4472135954999579,0.05910100000910461,0.008138869326993481,0.05894088000059128,0.007073905921374948,129.9221992000239,6.988030393177026,57.156127759977245,7.883882248258938,1.0342199800070375,0.0200314619865752
bert,bbc_sport,bert_cls,dfs,5,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.4,0.8944271909999159,0.06839344003237784,0.005228177208059388,0.06841510001104326,0.0045056868596201225,110.09669114002027,8.2621077084257,49.14288203998003,13.027404697496081,0.7795814200304448,0.04932833292136891
bert,bbc_sport,bert_cls,ig,5,0.9986111111111111,0.003105649968749697,0.9984819190834229,0.0033945321248116385,0.9986206896551724,0.0030842316931031645,1.0,0.0,3.4,1.140175425099138,0.07671906002797187,0.004566192508215123,0.08314548002090305,0.004725656388934694,121.70951790001709,11.508954032538302,53.97034675995819,17.96150374197808,0.8854623399907723,0.034890563949998024
bert,bbc_sport,bert_cls,none,5,0.9958616780045352,0.0037781968847670163,0.9959103618199526,0.003842886209503984,0.9959641025641026,0.004086410505789581,1.0,0.0,2.2,0.4472135954999579,0.012539179972372949,0.003957197945452038,0.011757400003261864,0.006839495329597827,126.70404505999758,0.35149676169094546,39.34406377999112,7.994348586397862,1.0261877600336446,0.016611317342917705
bert,bbc_sport,bert_cnn,df,5,0.9890310005280651,0.007784041365065267,0.9894364549225789,0.009106476639045248,0.9895582803663481,0.011658363083044484,0.9954022988505747,0.010280772310343848,1.4,0.5477225575051661,0.05910100000910461,0.008138869326993481,0.05894088000059128,0.007073905921374948,131.7976376600098,0.28408817433906575,26.055146139976568,10.068151084769404,1.0477995799621567,0.010650451529016907
bert,bbc_sport,bert_cnn,dfs,5,0.9958904109589041,0.00612621363698575,0.9966847035563322,0.005008936859499103,0.9977068214804063,0.003432134979125087,1.0,0.0,1.8,1.0954451150103321,0.06839344003237784,0.005228177208059388,0.06841510001104326,0.0045056868596201225,107.42458941999357,1.8227968667926253,27.561453619995156,16.790987413606622,0.7997149399947375,0.0490824447388591
bert,bbc_sport,bert_cnn,ig,5,0.9931316590563166,0.006849447191352122,0.9945747423201574,0.005455709236265496,0.9961828737300435,0.0038102494799676025,1.0,0.0,1.8,1.0954451150103321,0.07671906002797187,0.004566192508215123,0.08314548002090305,0.004725656388934694,118.54377605998889,1.5213036329569731,29.916242979979142,18.044722359519156,0.9038796400185675,0.04191144906786844
bert,bbc_sport,bert_cnn,none,5,0.9945015220700152,0.005736388137294328,0.9948782528458053,0.004808949483176369,0.9954155614500443,0.004215835731788107,1.0,0.0,1.2,0.4472135954999579,0.012539179972372949,0.003957197945452038,0.011757400003261864,0.006839495329597827,131.6716715000104,0.3625588270514346,22.264261500025167,8.283706729037258,1.0546645800117402,0.011347184043125808
bert,bbc_sport,bert_mean,df,5,0.9945391855372285,0.005697188290268313,0.9947850994546692,0.005776053462653915,0.9944760522496372,0.008313585999808018,0.9954022988505747,0.010280772310343848,2.0,0.0,0.05910100000910461,0.008138869326993481,0.05894088000059128,0.007073905921374948,126.60929048000835,0.25522520008112665,35.705612620012836,0.12297709465113575,1.0310825400054455,0.019112663215948452
bert,bbc_sport,bert_mean,dfs,5,0.9904109589041096,0.01786082850740454,0.9894196876844168,0.02082511211490009,0.9900401548137397,0.02022749980960348,1.0,0.0,2.2,0.8366600265340756,0.06839344003237784,0.005228177208059388,0.06841510001104326,0.0045056868596201225,102.30904224000406,1.2580214225194868,31.83064337996766,12.102395733834207,0.7805881600128487,0.05409212734393241
bert,bbc_sport,bert_mean,ig,5,0.9972412480974124,0.0037777263416409407,0.9972772430382475,0.00376922816082804,0.9978514588859416,0.003133455779885779,1.0,0.0,2.8,0.8366600265340756,0.07671906002797187,0.004566192508215123,0.08314548002090305,0.004725656388934694,116.50055262001698,5.652195463419169,44.4907995599322,13.392100325084039,0.8767152800457552,0.03933737559684192
bert,bbc_sport,bert_mean,none,5,0.994529866741217,0.005727800830167354,0.9938143526854263,0.00685219355758891,0.9942514588859417,0.007054391094819138,1.0,0.0,2.0,0.0,0.012539179972372949,0.003957197945452038,0.011757400003261864,0.006839495329597827,126.9163784599863,0.15630451328985245,35.76501067997888,0.11267362144642033,1.0216924000298604,0.010173068022439431
classic,bbc_sport,fasttext_cnn,df,5,0.9560964340073929,0.019553401562684706,0.9577881870397262,0.022407509601497407,0.9566387801744991,0.02317920653459843,0.9886351895553755,0.011366571490310574,22.2,7.12039324756716,0.051699880001251586,0.008100956684229547,0.05418139999965206,0.010072929880622958,7.117307000001892,0.911570655580049,3.728420979998191,1.1299642186474264,0.007601720001548529,0.0006548025577074299
classic,bbc_sport,fasttext_cnn,dfs,5,0.9821812971764048,0.01238237458217528,0.981923451161843,0.013410797375668712,0.9793066579917589,0.014393828308576748,0.9887123853803436,0.013761663147644272,14.6,6.5038450166036395,0.0598236200021347,0.007902949380759224,0.06357960000750609,0.006786022600258483,5.820392180004274,0.7329629508455039,2.366527560001123,0.9774416049114832,0.0073572199966292825,0.00019965942463518678
classic,bbc_sport,fasttext_cnn,ig,5,0.9780433634641071,0.008814919617565073,0.9793028240049935,0.010366097017440453,0.9782191248352601,0.01119636228063049,0.9886096532938842,0.008128384754864583,22.4,12.856904759700136,0.07710952000052203,0.012834427192179539,0.08147731999633834,0.009511936298173044,7.2062031200010095,1.9394712912371683,3.813397399999667,2.1914929226361277,0.007387979998020456,0.0009490430121541856
classic,bbc_sport,fasttext_cnn,none,5,0.9684065635386575,0.010261390415383584,0.9690927991686084,0.010106118625998674,0.9693220426071435,0.008762148080690807,0.9886090662533902,0.014078238135891276,20.4,4.505552130427524,0.012872419995255768,0.0036421366440117704,0.010132400004658848,0.0007979923278579852,7.760970080000698,0.5473874183384844,3.90078455999319,0.7671327963416146,0.009724999996251427,0.0025410329607567163
classic,bbc_sport,fasttext_lstm,df,5,0.8336878358649396,0.05130957061817974,0.8202559975467406,0.05722249950763191,0.8140417215653116,0.057101021925307346,0.8571181595106431,0.028483150658911462,30.4,12.895735729302148,0.051699880001251586,0.008100956684229547,0.05418139999965206,0.010072929880622958,26.58786170000094,5.087715000931056,16.78253212000418,6.379908612853493,0.027132700002402997,0.0013972340607595784
classic,bbc_sport,fasttext_lstm,dfs,5,0.9697476935979872,0.00774641651435346,0.9711788945118188,0.008297107120133252,0.9734876132325709,0.008180133342255163,0.986414121846125,0.0049682822985941694,23.2,9.984988733093292,0.0598236200021347,0.007902949380759224,0.06357960000750609,0.006786022600258483,24.27646902000124,4.951786400962519,13.227549659999204,5.242342984807619,0.027802140000858344,0.004875487764264965
classic,bbc_sport,fasttext_lstm,ig,5,0.9559628645978939,0.01981777905104406,0.9544110927377711,0.01979966414061123,0.9556452231374191,0.022097140354512556,0.979595352987449,0.0094187487919224,26.8,13.553597308463905,0.07710952000052203,0.012834427192179539,0.08147731999633834,0.009511936298173044,25.78122424000467,7.131773734997989,15.191856799999368,8.278497572180687,0.027680639998288827,0.005210908420403252
classic,bbc_sport,fasttext_lstm,none,5,0.8155293852700898,0.06558007158454936,0.8077959187191094,0.05914732653923234,0.807849698968406,0.06187342349035233,0.8433767156258438,0.044907908755806074,34.8,13.255187663703596,0.012872419995255768,0.0036421366440117704,0.010132400004658848,0.0007979923278579852,29.84188870000362,5.8153543420998695,20.069665379999787,7.791820261694779,0.02994813999684993,0.005784060649543857
gcn,bbc_sport,fasttext_residual_word_gcn,df,5,0.8350592520113068,0.018659071321500718,0.8280911642528523,0.02346184420913023,0.8122964335416891,0.035669485223251765,0.8931219400514248,0.04682518894195526,132.8,19.044684297724654,0.03818282000720501,0.0019575947107522305,0.04228597999317572,0.002782248595677522,1.221577739994973,0.1617756585975935,0.5827483199769631,0.07968693604133377,0.0012634199927560985,6.159671663896766e-05
gcn,bbc_sport,fasttext_residual_word_gcn,dfs,5,0.9588641164228249,0.029281267033647067,0.9601208352338099,0.028620676475522473,0.9598042707238543,0.029306319184739013,0.9795442804644664,0.014866324308961652,62.6,18.16039647144302,0.048818119964562354,0.003321995511406386,0.05393566001439467,0.00855011027082524,0.6157124999910593,0.13947143803653553,0.25479025999084115,0.07835676492145438,0.0009807199938222765,7.224227412899929e-05
gcn,bbc_sport,fasttext_residual_word_gcn,ig,5,0.9614714378902246,0.015831036048177337,0.9652339336641532,0.01349810349574119,0.9617908179437132,0.01216415337019514,0.9818686673006704,0.006178248198612835,101.2,34.35403906384226,0.059050160029437394,0.01167153958609959,0.0669722400023602,0.012188519826929034,0.8839363600127399,0.23879041650141353,0.40539342000847683,0.1320189634068989,0.0010745800100266933,3.704843972516634e-05
gcn,bbc_sport,fasttext_residual_word_gcn,none,5,0.8612493399186159,0.0323430207834628,0.8620500754281619,0.03709492138981727,0.8501848893290731,0.0466676216532125,0.9295918307444847,0.020776110815785117,106.8,30.310064335134626,0.008189139992464334,0.0013024261925713234,0.007469780009705574,0.00019533043542269618,2.784374219982419,0.6575559147819111,1.4782394399982877,0.4150988563579001,0.005153720011003315,9.95168020857371e-05
classic,bbc_sport,fasttext_wa,df,5,0.9397042835399,0.032264209159731695,0.9432684875782817,0.03394883930770681,0.9343542265151894,0.03867923154494784,0.9659061557066206,0.018217093530062078,70.4,14.758048651498612,0.051699880001251586,0.008100956684229547,0.05418139999965206,0.010072929880622958,5.035938899999019,0.9294823548024879,3.953657100000419,0.9295409908990871,0.004050579998875037,0.00042789180422101434
classic,bbc_sport,fasttext_wa,dfs,5,0.9821149007548224,0.014292694192507848,0.9843241875477321,0.012661731881560733,0.9809273476469312,0.015023248830718053,0.9954545454545455,0.010163945352271763,31.0,8.514693182963201,0.0598236200021347,0.007902949380759224,0.06357960000750609,0.006786022600258483,2.743907700001728,0.500188378580679,1.6157660800003213,0.496793134256975,0.0034456999972462656,0.0003683142775173781
classic,bbc_sport,fasttext_wa,ig,5,0.97804297518094,0.01773818987669074,0.9806295737747185,0.01559879871519274,0.977234863119964,0.017949036985933406,0.9863885855846336,0.009439448319551843,39.6,14.909728367747013,0.07710952000052203,0.012834427192179539,0.08147731999633834,0.009511936298173044,3.0310538799967617,0.670783311856622,2.004559719999088,0.7433906702852815,0.0033388799987733365,0.0004743784527133377
classic,bbc_sport,fasttext_wa,none,5,0.9533842760848632,0.02307451868256863,0.955700903492644,0.02490783892705919,0.9431324026245986,0.032034782233687754,0.9682055933218273,0.012504117395646906,38.0,7.14142842854285,0.012872419995255768,0.0036421366440117704,0.010132400004658848,0.0007979923278579852,3.5598261599981926,0.3813773732392322,2.2758120800019244,0.42991079360497847,0.005364519997965544,0.0014176274481179252
classic,bbc_sport,random_cnn,df,5,0.9656858633864505,0.028183652055123253,0.9676684967877328,0.025955936448554012,0.9655046662750666,0.02578825246316454,0.9954022988505747,0.010280772310343848,34.0,8.916277250063503,0.051699880001251586,0.008100956684229547,0.05418139999965206,0.010072929880622958,9.104421719998935,1.485660764330277,5.858413480001036,1.5558206094296174,0.008283239998854696,0.002214615972445245
classic,bbc_sport,random_cnn,dfs,5,0.9835325225980803,0.011417876890585476,0.9854090916177614,0.010493403446101973,0.9829128338588325,0.01260046760687028,0.9931551078393388,0.01025250382900133,11.0,8.689073598491383,0.0598236200021347,0.007902949380759224,0.06357960000750609,0.006786022600258483,5.358270899998024,1.3478496318194015,1.8258157000003847,1.40137717286486,0.008622399996966124,0.0014529413834717766
